issue,draw_time,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
20260505093,2026-05-05 20:49:00,08,10,09,05,02,01,03,04,07,06
20260505094,2026-05-05 20:54:00,05,07,06,02,09,08,10,04,03,01
20260505095,2026-05-05 20:59:00,02,09,10,08,01,05,04,07,06,03
20260505096,2026-05-05 21:04:00,10,01,05,09,07,04,03,08,06,02
20260505097,2026-05-05 21:09:00,02,07,09,05,03,08,10,04,01,06
20260505098,2026-05-05 21:14:00,02,10,03,08,04,05,09,01,07,06
20260505099,2026-05-05 21:19:00,07,08,02,04,09,06,05,10,01,03
20260505100,2026-05-05 21:24:00,06,02,04,09,08,07,01,05,10,03
20260505101,2026-05-05 21:29:00,10,02,03,09,04,06,07,08,05,01
20260505102,2026-05-05 21:34:00,10,05,08,01,06,03,09,04,02,07
20260505103,2026-05-05 21:39:00,09,05,03,10,07,01,02,04,08,06
20260505104,2026-05-05 21:44:00,07,02,10,09,05,06,03,08,01,04
20260505105,2026-05-05 21:49:00,08,09,05,06,07,04,03,10,01,02
20260505106,2026-05-05 21:54:00,04,09,08,01,03,10,05,02,07,06
20260505107,2026-05-05 21:59:00,02,06,10,09,07,03,05,01,08,04
20260505108,2026-05-05 22:04:00,04,01,07,10,05,03,09,02,08,06
20260505109,2026-05-05 22:09:00,03,05,09,07,06,08,04,01,02,10
20260505110,2026-05-05 22:14:00,03,02,06,01,08,07,04,09,05,10
20260505111,2026-05-05 22:19:00,05,01,07,03,06,10,09,02,04,08
20260505112,2026-05-05 22:24:00,10,07,04,03,09,05,08,01,06,02
20260505113,2026-05-05 22:29:00,03,06,02,10,08,05,07,09,04,01
20260505114,2026-05-05 22:34:00,09,04,05,10,08,06,03,07,01,02
20260505115,2026-05-05 22:39:00,05,07,01,02,03,10,09,06,04,08
20260505116,2026-05-05 22:44:00,07,03,02,06,09,04,08,05,01,10
20260505117,2026-05-05 22:49:00,05,06,01,09,10,07,08,02,04,03
20260505118,2026-05-05 22:54:00,01,06,02,04,07,10,09,05,03,08
20260505119,2026-05-05 22:59:00,02,04,08,05,07,03,09,01,06,10
20260505120,2026-05-05 23:04:00,02,09,01,08,03,06,10,05,04,07
20260505121,2026-05-05 23:09:00,07,10,08,06,09,02,03,01,04,05
20260505122,2026-05-05 23:14:00,10,06,08,01,04,03,02,07,05,09
20260505123,2026-05-05 23:19:00,01,10,06,02,08,03,07,05,04,09
20260505124,2026-05-05 23:24:00,04,09,06,08,10,01,03,07,02,05
20260505125,2026-05-05 23:29:00,08,04,07,06,02,03,05,01,10,09
20260505126,2026-05-05 23:34:00,09,07,05,04,03,01,08,06,10,02
20260505127,2026-05-05 23:39:00,10,01,03,09,06,07,02,05,08,04
20260505128,2026-05-05 23:44:00,04,07,09,01,08,02,05,03,10,06
20260505129,2026-05-05 23:49:00,08,03,07,06,02,05,04,01,10,09
20260505130,2026-05-05 23:54:00,02,04,03,09,05,06,01,07,10,08
20260505131,2026-05-05 23:59:00,07,06,01,08,04,03,05,02,09,10
20260505132,2026-05-06 00:04:00,09,01,06,08,02,10,05,07,03,04
20260505133,2026-05-06 00:09:00,03,04,10,05,01,06,02,09,07,08
20260505134,2026-05-06 00:14:00,01,09,04,05,08,10,07,03,06,02
20260505135,2026-05-06 00:19:00,07,08,01,09,02,03,10,05,06,04
20260505136,2026-05-06 00:24:00,02,07,09,03,05,04,08,01,10,06
20260505137,2026-05-06 00:29:00,04,06,01,05,08,07,09,10,02,03
20260505138,2026-05-06 00:34:00,04,06,05,03,10,07,02,09,08,01
20260505139,2026-05-06 00:39:00,10,03,01,08,04,09,07,02,06,05
20260505140,2026-05-06 00:44:00,02,09,08,06,10,01,04,03,07,05
20260505141,2026-05-06 00:49:00,08,10,06,04,03,01,07,05,02,09
20260505142,2026-05-06 00:54:00,09,03,06,07,01,10,08,05,04,02
20260505143,2026-05-06 00:59:00,07,05,04,10,06,03,09,08,02,01
20260505144,2026-05-06 01:04:00,07,04,10,09,08,02,06,01,03,05
20260505145,2026-05-06 01:09:00,05,08,03,07,02,06,09,01,04,10
20260505146,2026-05-06 01:14:00,04,05,01,09,08,10,07,06,02,03
20260505147,2026-05-06 01:19:00,09,06,05,02,04,07,01,08,03,10
20260505148,2026-05-06 01:24:00,10,07,04,05,08,01,03,02,09,06
20260505149,2026-05-06 01:29:00,05,01,09,04,06,08,07,02,10,03
20260505150,2026-05-06 01:34:00,10,03,01,05,04,08,06,09,07,02
20260505151,2026-05-06 01:39:00,02,10,04,08,05,09,01,06,07,03
20260505152,2026-05-06 01:44:00,10,07,08,03,09,01,06,04,02,05
20260505153,2026-05-06 01:49:00,06,03,08,02,09,04,10,07,05,01
20260505154,2026-05-06 01:54:00,09,06,01,08,07,04,10,02,05,03
20260505155,2026-05-06 01:59:00,06,10,01,08,04,03,02,05,09,07
20260505156,2026-05-06 02:04:00,05,08,01,10,09,07,06,03,04,02
20260505157,2026-05-06 02:09:00,06,02,04,01,03,05,09,10,08,07
20260505158,2026-05-06 02:14:00,06,02,09,05,04,08,03,01,07,10
20260505159,2026-05-06 02:19:00,10,08,01,07,05,02,03,04,06,09
20260505160,2026-05-06 02:24:00,05,03,08,04,01,09,07,10,06,02
20260505161,2026-05-06 02:29:00,06,03,01,08,07,04,09,05,10,02
20260505162,2026-05-06 02:34:00,06,08,01,09,10,02,04,07,05,03
20260505163,2026-05-06 02:39:00,06,09,05,01,08,04,03,02,07,10
20260505164,2026-05-06 02:44:00,06,04,09,02,03,10,01,07,08,05
20260505165,2026-05-06 02:49:00,01,07,06,05,03,02,09,08,04,10
20260505166,2026-05-06 02:54:00,10,03,08,02,09,04,05,01,06,07
20260505167,2026-05-06 02:59:00,02,06,05,04,01,03,07,10,08,09
20260505168,2026-05-06 03:04:00,08,04,09,10,07,02,03,06,05,01
20260505169,2026-05-06 03:09:00,04,06,09,10,05,07,02,01,08,03
20260505170,2026-05-06 03:14:00,03,02,09,05,04,07,10,06,08,01
20260505171,2026-05-06 03:19:00,01,03,09,05,08,04,06,10,07,02
20260505172,2026-05-06 03:24:00,04,05,02,01,06,10,07,03,08,09
20260505173,2026-05-06 03:29:00,01,10,02,03,04,09,06,08,07,05
20260505174,2026-05-06 03:34:00,02,06,08,05,03,10,07,04,09,01
20260505175,2026-05-06 03:39:00,08,03,07,04,10,02,09,05,06,01
20260505176,2026-05-06 03:44:00,06,02,03,05,10,01,09,07,08,04
20260505177,2026-05-06 03:49:00,06,03,09,02,08,04,10,07,01,05
20260505178,2026-05-06 03:54:00,07,05,08,09,10,04,03,02,01,06
20260505179,2026-05-06 03:59:00,04,03,07,09,02,06,05,08,01,10
20260505180,2026-05-06 04:04:00,02,08,01,04,03,07,09,10,06,05
20260506001,2026-05-06 13:09:00,03,10,04,07,06,09,01,05,02,08
20260506002,2026-05-06 13:14:00,06,10,09,05,07,01,02,04,03,08
20260506003,2026-05-06 13:19:00,10,03,02,01,08,04,05,09,06,07
20260506004,2026-05-06 13:24:00,02,10,09,03,05,04,06,07,01,08
20260506005,2026-05-06 13:29:00,04,01,06,02,08,07,05,10,09,03
20260506006,2026-05-06 13:34:00,08,05,02,10,01,03,06,07,04,09
20260506007,2026-05-06 13:39:00,09,03,04,07,10,08,02,06,01,05
20260506008,2026-05-06 13:44:00,05,02,08,07,01,03,06,09,04,10
20260506009,2026-05-06 13:49:00,01,06,05,08,10,07,02,09,04,03
20260506010,2026-05-06 13:54:00,07,02,08,04,05,01,06,10,09,03
20260506011,2026-05-06 13:59:00,09,10,04,06,01,07,05,08,02,03
20260506012,2026-05-06 14:04:00,06,09,10,02,08,04,01,05,07,03
20260506013,2026-05-06 14:09:00,07,09,02,03,04,05,08,10,01,06
20260506014,2026-05-06 14:14:00,08,02,06,10,03,01,05,07,09,04
20260506015,2026-05-06 14:19:00,06,05,07,10,02,01,03,04,09,08
20260506016,2026-05-06 14:24:00,07,02,10,05,06,03,09,01,08,04
20260506017,2026-05-06 14:29:00,02,10,01,08,06,05,07,09,03,04
20260506018,2026-05-06 14:34:00,06,09,10,03,08,05,07,02,04,01
20260506019,2026-05-06 14:39:00,01,02,10,09,04,05,08,07,06,03
20260506020,2026-05-06 14:44:00,08,06,01,04,03,09,10,07,02,05
20260506021,2026-05-06 14:49:00,08,04,07,01,06,05,09,02,03,10
20260506022,2026-05-06 14:54:00,01,10,03,09,04,07,02,06,08,05
20260506023,2026-05-06 14:59:00,01,08,06,09,05,02,07,03,10,04
20260506024,2026-05-06 15:04:00,04,05,03,07,02,08,09,10,06,01
20260506025,2026-05-06 15:09:00,10,06,01,03,05,08,02,04,09,07
20260506026,2026-05-06 15:14:00,01,03,09,08,07,02,06,10,04,05
20260506027,2026-05-06 15:19:00,10,05,07,01,09,08,04,06,03,02
20260506028,2026-05-06 15:24:00,07,02,03,05,08,01,09,10,04,06
20260506029,2026-05-06 15:29:00,08,05,07,02,09,06,01,10,03,04
20260506030,2026-05-06 15:34:00,08,05,02,07,10,04,03,06,01,09
20260506031,2026-05-06 15:39:00,08,01,05,06,02,07,03,04,10,09
20260506032,2026-05-06 15:44:00,08,07,02,06,09,04,01,10,03,05
20260506033,2026-05-06 15:49:00,05,01,08,03,10,07,02,09,06,04
20260506034,2026-05-06 15:54:00,09,01,10,03,05,06,08,04,02,07
20260506035,2026-05-06 15:59:00,05,09,01,04,03,02,06,08,10,07
20260506036,2026-05-06 16:04:00,06,02,07,04,01,10,03,08,05,09
20260506037,2026-05-06 16:09:00,04,08,01,09,03,07,02,05,06,10
20260506038,2026-05-06 16:14:00,04,07,09,02,01,06,05,08,10,03
20260506039,2026-05-06 16:19:00,09,04,08,02,01,06,10,07,05,03
20260506040,2026-05-06 16:24:00,01,10,08,02,04,09,05,07,03,06
20260506041,2026-05-06 16:29:00,10,04,01,09,07,03,08,05,06,02
20260506042,2026-05-06 16:34:00,09,07,01,06,04,08,02,10,05,03
20260506043,2026-05-06 16:39:00,04,01,09,03,05,06,08,02,07,10
20260506044,2026-05-06 16:44:00,08,05,01,02,03,06,10,04,09,07
20260506045,2026-05-06 16:49:00,07,09,04,05,02,10,06,01,08,03
20260506046,2026-05-06 16:54:00,01,08,09,02,05,07,03,10,04,06
20260506047,2026-05-06 16:59:00,04,03,02,05,10,01,08,06,07,09
20260506048,2026-05-06 17:04:00,01,08,03,07,09,04,05,06,02,10
20260506049,2026-05-06 17:09:00,01,04,05,03,08,07,02,06,10,09
20260506050,2026-05-06 17:14:00,10,02,09,01,08,04,05,06,03,07
20260506051,2026-05-06 17:19:00,01,02,08,07,10,05,03,06,09,04
20260506052,2026-05-06 17:24:00,10,03,02,09,04,07,08,06,01,05
20260506053,2026-05-06 17:29:00,10,03,02,09,07,01,05,04,08,06
20260506054,2026-05-06 17:34:00,02,05,10,03,08,07,09,04,01,06
20260506055,2026-05-06 17:39:00,02,09,05,04,03,07,10,06,01,08
20260506056,2026-05-06 17:44:00,03,06,05,08,04,10,01,02,07,09
20260506057,2026-05-06 17:49:00,05,10,02,07,01,08,04,09,06,03
20260506058,2026-05-06 17:54:00,07,09,05,08,10,04,01,06,02,03
20260506059,2026-05-06 17:59:00,10,04,03,01,06,08,02,07,09,05
20260506060,2026-05-06 18:04:00,06,04,02,05,07,03,09,10,08,01
20260506061,2026-05-06 18:09:00,04,05,08,06,07,03,09,10,02,01
20260506062,2026-05-06 18:14:00,01,07,10,04,08,09,06,05,02,03
20260506063,2026-05-06 18:19:00,09,06,02,04,08,01,03,05,10,07
20260506064,2026-05-06 18:24:00,10,01,06,08,09,07,03,05,04,02
20260506065,2026-05-06 18:29:00,07,10,09,01,06,08,04,02,05,03
20260506066,2026-05-06 18:34:00,07,01,02,03,05,08,09,04,06,10
20260506067,2026-05-06 18:39:00,09,02,03,08,05,04,07,06,01,10
20260506068,2026-05-06 18:44:00,04,03,05,10,01,08,02,06,07,09
20260506069,2026-05-06 18:49:00,07,03,01,05,08,06,04,10,02,09
20260506070,2026-05-06 18:54:00,10,04,06,05,09,01,02,07,08,03
20260506071,2026-05-06 18:59:00,04,07,03,01,05,09,08,10,06,02
20260506072,2026-05-06 19:04:00,02,06,01,03,09,10,08,05,07,04
20260506073,2026-05-06 19:09:00,04,05,06,09,02,10,01,07,03,08
20260506074,2026-05-06 19:14:00,02,03,04,06,05,08,10,09,01,07
20260506075,2026-05-06 19:19:00,04,08,09,03,06,02,05,10,01,07
20260506076,2026-05-06 19:24:00,07,09,03,01,06,08,10,02,05,04
20260506077,2026-05-06 19:29:00,01,08,06,10,03,07,04,09,02,05
20260506078,2026-05-06 19:34:00,08,02,07,10,01,05,06,03,09,04
20260506079,2026-05-06 19:39:00,08,02,01,07,09,03,10,04,05,06
20260506080,2026-05-06 19:44:00,03,06,09,07,02,08,10,05,01,04
20260506081,2026-05-06 19:49:00,03,05,01,10,07,08,02,04,09,06
20260506082,2026-05-06 19:54:00,04,02,03,05,08,10,09,01,06,07
20260506083,2026-05-06 19:59:00,03,08,10,02,04,01,07,06,09,05
20260506084,2026-05-06 20:04:00,01,05,02,03,10,09,06,08,04,07
20260506085,2026-05-06 20:09:00,08,01,07,09,02,06,10,03,05,04
20260506086,2026-05-06 20:14:00,03,09,04,07,08,06,01,02,05,10
20260506087,2026-05-06 20:19:00,05,07,10,02,01,09,04,03,06,08
20260506088,2026-05-06 20:24:00,08,05,09,06,02,10,01,03,04,07
20260506089,2026-05-06 20:29:00,02,08,09,07,06,10,04,05,01,03
20260506090,2026-05-06 20:34:00,01,02,08,04,09,03,10,05,07,06
20260506091,2026-05-06 20:39:00,06,04,05,01,10,07,08,03,09,02
20260506092,2026-05-06 20:44:00,04,03,08,07,02,05,01,06,10,09
20260506093,2026-05-06 20:49:00,08,01,06,10,09,05,03,04,02,07
20260506094,2026-05-06 20:54:00,04,10,09,08,06,03,01,07,02,05
20260506095,2026-05-06 20:59:00,08,07,10,05,06,04,09,02,03,01
20260506096,2026-05-06 21:04:00,08,10,02,09,03,04,06,05,01,07
20260506097,2026-05-06 21:09:00,09,01,04,08,06,05,10,02,03,07
20260506098,2026-05-06 21:14:00,05,06,09,02,04,03,10,01,07,08
20260506099,2026-05-06 21:19:00,05,01,02,09,08,04,10,07,03,06
20260506100,2026-05-06 21:24:00,04,03,08,06,09,10,07,01,02,05
20260506101,2026-05-06 21:29:00,07,04,10,02,05,09,08,03,01,06
20260506102,2026-05-06 21:34:00,01,08,10,04,03,02,05,07,06,09
20260506103,2026-05-06 21:39:00,07,10,09,06,03,08,01,02,05,04
20260506104,2026-05-06 21:44:00,01,07,09,08,03,06,04,02,10,05
20260506105,2026-05-06 21:49:00,03,05,01,02,06,10,07,04,09,08
20260506106,2026-05-06 21:54:00,04,08,02,09,06,05,03,10,07,01
20260506107,2026-05-06 21:59:00,09,10,07,08,04,01,02,06,03,05
20260506108,2026-05-06 22:04:00,01,03,05,07,09,04,10,06,02,08
20260506109,2026-05-06 22:09:00,02,05,10,07,09,06,03,01,08,04
20260506110,2026-05-06 22:14:00,02,01,05,03,06,04,08,07,09,10
20260506111,2026-05-06 22:19:00,09,10,04,06,07,02,03,08,05,01
20260506112,2026-05-06 22:24:00,05,02,07,06,08,10,01,04,03,09
20260506113,2026-05-06 22:29:00,03,09,07,05,10,01,06,04,02,08
20260506114,2026-05-06 22:34:00,10,01,07,03,08,05,09,06,04,02
20260506115,2026-05-06 22:39:00,01,10,04,06,02,07,03,09,05,08
20260506116,2026-05-06 22:44:00,01,10,03,09,07,08,02,05,06,04
20260506117,2026-05-06 22:49:00,02,08,10,01,07,04,05,03,09,06
20260506118,2026-05-06 22:54:00,01,04,06,08,05,10,07,09,02,03
20260506119,2026-05-06 22:59:00,08,03,02,09,06,01,07,05,10,04
20260506120,2026-05-06 23:04:00,08,03,10,07,01,05,06,04,09,02
20260506121,2026-05-06 23:09:00,09,07,02,05,01,08,03,10,06,04
20260506122,2026-05-06 23:14:00,01,08,03,04,10,07,06,09,05,02
20260506123,2026-05-06 23:19:00,06,07,10,09,03,01,08,04,05,02
20260506124,2026-05-06 23:24:00,08,09,04,02,10,05,03,01,06,07
20260506125,2026-05-06 23:29:00,09,07,04,03,08,10,05,06,01,02
20260506126,2026-05-06 23:34:00,04,03,10,02,05,09,08,07,06,01
20260506127,2026-05-06 23:39:00,04,02,07,01,05,08,10,09,06,03
20260506128,2026-05-06 23:44:00,03,09,02,08,06,01,04,10,07,05
20260506129,2026-05-06 23:49:00,05,09,08,10,02,07,04,06,03,01
20260506130,2026-05-06 23:54:00,08,02,06,10,05,01,09,04,07,03
20260506131,2026-05-06 23:59:00,02,08,03,01,04,09,10,07,05,06
20260506132,2026-05-07 00:04:00,02,08,06,05,07,09,01,03,10,04
20260506133,2026-05-07 00:09:00,02,04,09,10,06,08,03,05,01,07
20260506134,2026-05-07 00:14:00,05,01,10,02,04,09,08,06,03,07
20260506135,2026-05-07 00:19:00,04,02,09,06,10,01,07,03,05,08
20260506136,2026-05-07 00:24:00,08,01,04,09,05,02,07,06,03,10
20260506137,2026-05-07 00:29:00,08,07,06,09,05,01,10,03,02,04
20260506138,2026-05-07 00:34:00,06,05,10,07,09,04,03,08,02,01
20260506139,2026-05-07 00:39:00,09,02,01,10,08,06,03,05,07,04
20260506140,2026-05-07 00:44:00,03,08,05,09,04,02,10,01,06,07
20260506141,2026-05-07 00:49:00,04,10,09,02,05,01,07,06,08,03
20260506142,2026-05-07 00:54:00,06,04,09,02,03,08,05,10,07,01
20260506143,2026-05-07 00:59:00,03,08,09,10,02,07,01,06,04,05
20260506144,2026-05-07 01:04:00,10,05,07,06,04,02,08,03,01,09
20260506145,2026-05-07 01:09:00,04,07,09,02,06,03,05,08,01,10
20260506146,2026-05-07 01:14:00,01,05,04,03,07,10,08,09,06,02
20260506147,2026-05-07 01:19:00,06,01,04,07,03,02,05,09,10,08
20260506148,2026-05-07 01:24:00,05,07,06,10,04,02,08,03,01,09
20260506149,2026-05-07 01:29:00,03,08,02,06,01,07,10,09,05,04
20260506150,2026-05-07 01:34:00,01,09,02,07,05,03,08,04,06,10
20260506151,2026-05-07 01:39:00,02,06,01,04,07,08,09,10,03,05
20260506152,2026-05-07 01:44:00,09,05,01,08,04,03,10,06,02,07
20260506153,2026-05-07 01:49:00,04,03,01,07,08,10,02,06,09,05
20260506154,2026-05-07 01:54:00,03,06,10,09,04,07,08,02,05,01
20260506155,2026-05-07 01:59:00,06,01,02,05,03,04,09,08,07,10
20260506156,2026-05-07 02:04:00,04,01,03,05,06,02,09,08,10,07
20260506157,2026-05-07 02:09:00,10,01,09,03,07,06,02,05,04,08
20260506158,2026-05-07 02:14:00,07,10,06,05,04,03,01,09,02,08
20260506159,2026-05-07 02:19:00,02,04,01,05,07,09,03,08,06,10
20260506160,2026-05-07 02:24:00,03,09,02,01,05,06,04,10,08,07
20260506161,2026-05-07 02:29:00,02,10,03,07,06,09,04,08,01,05
20260506162,2026-05-07 02:34:00,05,09,07,10,06,01,04,02,08,03
20260506163,2026-05-07 02:39:00,01,03,10,08,09,07,06,04,02,05
20260506164,2026-05-07 02:44:00,01,10,07,04,09,02,08,03,05,06
20260506165,2026-05-07 02:49:00,03,06,08,09,02,10,01,07,04,05
20260506166,2026-05-07 02:54:00,02,04,10,06,09,03,05,01,08,07
20260506167,2026-05-07 02:59:00,10,02,07,01,03,09,04,05,06,08
20260506168,2026-05-07 03:04:00,05,08,02,06,04,01,09,10,07,03
20260506169,2026-05-07 03:09:00,09,02,10,06,07,05,01,03,04,08
20260506170,2026-05-07 03:14:00,02,04,03,07,06,05,08,09,01,10
20260506171,2026-05-07 03:19:00,07,02,06,08,10,01,03,09,05,04
20260506172,2026-05-07 03:24:00,04,10,08,03,06,01,07,05,09,02
20260506173,2026-05-07 03:29:00,01,04,09,07,05,02,10,08,06,03
20260506174,2026-05-07 03:34:00,05,06,03,10,08,09,01,07,02,04
20260506175,2026-05-07 03:39:00,04,07,08,09,01,02,05,06,10,03
20260506176,2026-05-07 03:44:00,10,03,09,08,04,07,01,02,05,06
20260506177,2026-05-07 03:49:00,09,03,10,07,08,02,04,06,05,01
20260506178,2026-05-07 03:54:00,02,01,04,06,08,07,10,05,03,09
20260506179,2026-05-07 03:59:00,08,03,02,01,05,06,10,04,07,09
20260506180,2026-05-07 04:04:00,03,07,10,04,02,05,06,09,01,08
20260507001,2026-05-07 13:09:00,08,01,03,04,10,05,02,06,07,09
20260507002,2026-05-07 13:14:00,05,09,10,07,02,04,03,06,01,08
20260507003,2026-05-07 13:19:00,03,07,01,02,09,04,10,08,06,05
20260507004,2026-05-07 13:24:00,07,05,10,04,01,09,06,03,02,08
20260507005,2026-05-07 13:29:00,02,01,05,06,08,04,09,03,10,07
20260507006,2026-05-07 13:34:00,01,07,04,02,09,03,06,05,08,10
20260507007,2026-05-07 13:39:00,06,07,01,08,09,03,10,02,05,04
20260507008,2026-05-07 13:44:00,02,10,05,08,04,07,06,01,03,09
20260507009,2026-05-07 13:49:00,05,03,07,01,02,06,04,10,08,09
20260507010,2026-05-07 13:54:00,02,08,04,01,10,05,07,03,09,06
20260507011,2026-05-07 13:59:00,05,10,08,06,03,02,01,04,09,07
20260507012,2026-05-07 14:04:00,05,02,06,04,07,03,08,10,01,09
20260507013,2026-05-07 14:09:00,01,09,05,03,07,06,02,10,08,04
20260507014,2026-05-07 14:14:00,02,10,06,05,07,04,09,08,03,01
20260507015,2026-05-07 14:19:00,08,10,02,05,06,03,07,09,01,04
20260507016,2026-05-07 14:24:00,03,04,08,09,02,01,06,10,05,07
20260507017,2026-05-07 14:29:00,10,06,03,05,09,07,04,01,08,02
20260507018,2026-05-07 14:34:00,01,10,09,04,05,06,08,02,07,03
20260507019,2026-05-07 14:39:00,02,07,09,04,08,05,06,03,10,01
20260507020,2026-05-07 14:44:00,03,01,06,02,08,09,10,04,07,05
20260507021,2026-05-07 14:49:00,08,10,04,01,07,02,05,03,09,06
20260507022,2026-05-07 14:54:00,07,02,06,03,04,08,10,05,01,09
20260507023,2026-05-07 14:59:00,02,10,07,05,03,04,08,01,06,09
20260507024,2026-05-07 15:04:00,04,03,09,01,05,10,06,07,02,08
20260507025,2026-05-07 15:09:00,01,02,09,08,04,07,03,06,05,10
20260507026,2026-05-07 15:14:00,02,09,07,08,01,03,04,10,05,06
20260507027,2026-05-07 15:19:00,04,07,03,10,09,05,01,08,06,02
20260507028,2026-05-07 15:24:00,09,03,01,10,05,07,06,08,04,02
20260507029,2026-05-07 15:29:00,01,04,07,09,08,06,02,05,03,10
20260507030,2026-05-07 15:34:00,06,02,10,03,05,09,07,08,04,01
20260507031,2026-05-07 15:39:00,05,10,03,06,04,02,01,09,08,07
20260507032,2026-05-07 15:44:00,10,03,07,09,08,06,01,02,05,04
20260507033,2026-05-07 15:49:00,06,08,10,07,01,09,04,02,05,03
20260507034,2026-05-07 15:54:00,07,01,09,10,08,06,02,05,04,03
20260507035,2026-05-07 15:59:00,07,01,06,05,02,09,04,03,08,10
20260507036,2026-05-07 16:04:00,03,02,05,10,09,04,01,06,08,07
20260507037,2026-05-07 16:09:00,02,09,01,06,03,05,08,07,10,04
20260507038,2026-05-07 16:14:00,03,01,02,06,08,10,05,09,07,04
20260507039,2026-05-07 16:19:00,05,10,03,06,09,08,04,01,07,02
20260507040,2026-05-07 16:24:00,01,10,02,09,03,08,05,06,07,04
20260507041,2026-05-07 16:29:00,04,02,05,09,06,08,10,01,03,07
20260507042,2026-05-07 16:34:00,08,03,05,04,02,01,10,06,07,09
20260507043,2026-05-07 16:39:00,01,02,05,08,06,09,07,10,04,03
20260507044,2026-05-07 16:44:00,08,06,01,03,04,10,05,07,02,09
20260507045,2026-05-07 16:49:00,05,08,01,09,06,02,03,07,10,04
20260507046,2026-05-07 16:54:00,02,07,04,09,03,01,05,10,06,08
20260507047,2026-05-07 16:59:00,10,01,06,02,04,03,09,07,08,05
20260507048,2026-05-07 17:04:00,03,02,01,07,04,08,09,06,10,05
20260507049,2026-05-07 17:09:00,08,05,03,09,07,02,01,10,06,04
20260507050,2026-05-07 17:14:00,05,01,06,08,03,10,02,04,07,09
20260507051,2026-05-07 17:19:00,06,10,08,09,01,04,02,03,05,07
20260507052,2026-05-07 17:24:00,03,02,08,05,09,07,10,01,04,06
20260507053,2026-05-07 17:29:00,05,09,06,03,01,08,10,07,04,02
20260507054,2026-05-07 17:34:00,07,09,02,03,10,06,05,01,08,04
20260507055,2026-05-07 17:39:00,03,04,01,09,07,02,06,05,08,10
20260507056,2026-05-07 17:44:00,06,02,03,01,09,05,07,08,04,10
20260507057,2026-05-07 17:49:00,03,10,04,07,05,02,06,01,08,09
20260507058,2026-05-07 17:54:00,02,04,09,07,01,10,08,03,05,06
20260507059,2026-05-07 17:59:00,09,02,08,03,07,05,04,01,06,10
20260507060,2026-05-07 18:04:00,02,07,01,09,04,10,08,03,06,05
20260507061,2026-05-07 18:09:00,02,08,06,05,09,10,03,07,01,04
20260507062,2026-05-07 18:14:00,10,04,02,07,06,05,08,09,01,03
20260507063,2026-05-07 18:19:00,10,06,04,03,01,09,05,07,02,08
20260507064,2026-05-07 18:24:00,10,03,09,07,06,02,01,08,05,04
20260507065,2026-05-07 18:29:00,06,07,05,02,01,03,04,10,08,09
20260507066,2026-05-07 18:34:00,02,07,04,03,06,01,10,08,09,05
20260507067,2026-05-07 18:39:00,01,06,07,02,08,09,04,03,10,05
20260507068,2026-05-07 18:44:00,03,04,09,10,08,05,02,06,07,01
20260507069,2026-05-07 18:49:00,03,08,05,09,07,02,01,04,06,10
20260507070,2026-05-07 18:54:00,07,04,01,06,05,10,09,03,02,08
20260507071,2026-05-07 18:59:00,05,08,07,10,02,09,04,01,03,06
20260507072,2026-05-07 19:04:00,08,02,06,04,03,07,09,01,05,10
20260507073,2026-05-07 19:09:00,06,09,04,07,10,02,05,01,08,03
20260507074,2026-05-07 19:14:00,09,03,08,02,04,06,05,07,10,01
20260507075,2026-05-07 19:19:00,03,09,01,10,07,06,02,08,05,04
20260507076,2026-05-07 19:24:00,07,10,01,02,05,09,06,04,03,08
20260507077,2026-05-07 19:29:00,10,04,06,01,03,07,09,08,05,02
20260507078,2026-05-07 19:34:00,09,03,01,07,08,06,04,02,10,05
20260507079,2026-05-07 19:39:00,04,01,08,03,02,09,07,06,05,10
20260507080,2026-05-07 19:44:00,03,10,05,02,04,09,07,08,06,01
